,rain_mm
314243,0.0
314244,55.0
314245,0.0
314246,0.0
314247,81.0
314248,0.0
314249,0.0
314250,0.0
314251,0.0
314252,0.0
314253,0.0
314254,11.0
314255,128.0
314256,6.0
314257,0.0
314258,0.0
314259,66.0
314260,18.0
314261,3.0
314262,2.0
314263,17.0
314264,0.0
314265,0.0
314266,5.0
314267,0.0
314268,0.0
314269,50.0
314270,0.0
314271,37.0
314272,0.0
314273,53.0
314274,0.0
314275,53.0
314276,3.0
314277,0.0
314278,11.0
314279,0.0
314280,0.0
314281,0.0
314282,0.0
314283,29.0
314284,0.0
314285,0.0
314286,0.0
314287,0.0
314288,0.0
314289,0.0
314290,0.0
314291,0.0
314292,0.0
314293,0.0
314294,2.0
314295,7.0
314296,0.0
314297,0.0
314298,0.0
314299,0.0
314300,0.0
314301,0.0
314302,0.0
314303,19.0
314304,0.0
314305,5.0
314307,0.0
314308,0.0
314309,0.0
314310,149.0
314311,0.0
314312,2.0
314313,0.0
314314,9.0
314315,0.0
314316,9.0
314317,20.0
314318,0.0
314319,0.0
314320,0.0
314321,0.0
314322,0.0
314323,0.0
314324,0.0
314325,3.0
314326,24.0
314327,0.0
314328,3.0
314329,0.0
314330,12.0
314331,0.0
314332,0.0
314333,0.0
314334,0.0
314335,0.0
314336,0.0
314337,7.0
314338,0.0
314339,57.0
314340,0.0
314341,0.0
314342,0.0
314343,0.0
314344,0.0
314345,0.0
314346,0.0
314347,0.0
314348,0.0
314349,0.0
314350,0.0
314351,53.0
314352,13.0
314353,0.0
314354,0.0
314355,0.0
314356,0.0
314357,30.0
314358,0.0
314359,0.0
314360,0.0
314361,20.0
314362,83.0
314363,5.0
314364,0.0
314365,4.0
314366,69.0
314367,0.0
314368,0.0
314369,0.0
314370,0.0
314371,0.0
314372,0.0
314373,0.0
314374,0.0
314375,0.0
314376,0.0
314377,0.0
314378,109.0
314379,2.0
314380,0.0
314381,5.0
314382,8.0
314383,0.0
314384,0.0
314385,0.0
314386,0.0
314387,0.0
314388,0.0
314389,0.0
314390,5.0
314391,0.0
314392,6.0
314393,0.0
314394,0.0
314395,67.0
314396,0.0
314397,0.0
314398,52.0
314399,150.0
314400,0.0
314401,45.0
314402,0.0
314403,0.0
314404,0.0
314405,0.0
314406,0.0
314407,0.0
314408,0.0
314409,0.0
314410,0.0
314411,0.0
314412,58.0
314413,0.0
314414,0.0
314415,0.0
314416,0.0
314417,0.0
314418,19.0
314419,0.0
314420,0.0
314421,14.0
314422,8.0
314423,0.0
314424,0.0
314425,0.0
314426,0.0
314427,0.0
314428,0.0
314429,0.0
314430,0.0
314431,0.0
314432,63.0
314433,31.0
314434,61.0
314435,0.0
314436,0.0
314437,0.0
314438,0.0
314439,0.0
314440,0.0
314441,0.0
314442,0.0
314443,62.0
314444,0.0
314445,0.0
314446,0.0
314447,0.0
314448,0.0
314449,114.0
314450,0.0
314451,0.0
314452,10.0
314453,5.0
314454,0.0
314455,0.0
314456,0.0
314457,0.0
314458,3.0
314459,0.0
314460,26.0
314461,0.0
314462,0.0
314463,0.0
314464,0.0
314465,0.0
314466,17.0
314467,0.0
314468,4.0
314469,36.0
314470,0.0
314471,0.0
314472,0.0
314473,0.0
314474,5.0
314475,0.0
314476,0.0
314477,177.0
314478,47.0
314479,0.0
314480,0.0
314481,40.0
314482,0.0
314483,0.0
314484,95.0
314485,10.0
314486,0.0
314487,0.0
314488,0.0
314489,6.0
314490,0.0
314491,0.0
314492,0.0
314493,310.0
314494,32.0
314495,0.0
314496,1.0
314497,0.0
314498,32.0
314499,0.0
314500,0.0
314501,57.0
314502,240.0
314503,0.0
314504,0.0
314505,0.0
314506,0.0
314507,0.0
314508,0.0
314509,22.0
314510,50.0
314511,23.0
314512,0.0
314513,0.0
314514,13.0
314515,63.0
314516,0.0
314517,0.0
314518,0.0
314519,0.0
314520,38.0
314521,0.0
314522,0.0
314523,0.0
314524,12.0
314525,0.0
314526,0.0
314527,2.0
314528,0.0
314529,0.0
314530,0.0
314531,0.0
314532,0.0
314533,0.0
314534,0.0
314535,0.0
314536,0.0
314537,0.0
314538,0.0
314539,0.0
314540,0.0
314541,0.0
314542,0.0
314543,0.0
314544,0.0
314545,0.0
314546,0.0
314547,2.0
314548,7.0
314549,3.0
314550,0.0
314551,0.0
314552,0.0
314553,0.0
314554,19.0
314555,40.0
314556,65.0
314557,82.0
314558,0.0
314559,28.0
314560,4.0
314561,17.0
314562,8.0
314563,0.0
314564,0.0
314565,30.0
314566,56.0
314567,3.0
314568,0.0
314569,0.0
314570,0.0
314571,0.0
314572,0.0
314573,0.0
314574,0.0
314575,111.0
314576,0.0
314577,0.0
314578,0.0
314579,0.0
314580,0.0
314581,202.0
314582,0.0
314583,0.0
314584,0.0
314585,0.0
314586,66.0
314587,0.0
314588,0.0
314589,0.0
314590,0.0
314591,0.0
314592,0.0
314593,0.0
314594,30.0
314595,12.0
314596,0.0
314597,0.0
314598,31.0
314599,4.0
314600,0.0
314601,0.0
314602,4.0
314603,0.0
314604,53.0
314605,32.0
314606,0.0
314607,0.0
314608,0.0
314609,0.0
314610,7.0
314611,3.0
314612,0.0
314613,0.0
314614,0.0
314615,0.0
314616,0.0
314617,0.0
314618,0.0
314619,3.0
314620,32.0
314621,0.0
314622,0.0
314623,0.0
314624,0.0
314625,0.0
314626,0.0
314627,0.0
314628,50.0
314629,15.0
314630,0.0
314631,0.0
314632,0.0
314633,0.0
314634,0.0
314635,37.0
314636,16.0
314637,171.0
314638,44.0
314639,0.0
314640,0.0
314641,0.0
314642,7.0
314643,0.0
314644,73.0
314645,55.0
314646,0.0
314647,0.0
314648,2.0
314649,0.0
314650,0.0
314651,0.0
314652,34.0
314653,2.0
314654,0.0
314655,0.0
314656,0.0
314657,0.0
314658,0.0
314659,0.0
314660,6.0
314661,0.0
314662,0.0
314663,0.0
314664,0.0
314665,0.0
314666,0.0
314667,0.0
314668,0.0
314669,8.0
314670,12.0
314671,0.0
314672,0.0
314673,0.0
314674,0.0
314675,0.0
314676,11.0
314677,202.0
314678,2.0
314679,0.0
314680,0.0
314681,82.0
314682,0.0
314683,3.0
314684,0.0
314685,0.0
314686,10.0
314687,0.0
314688,0.0
314689,0.0
314690,0.0
314691,0.0
314692,2.0
314693,0.0
314694,0.0
314695,0.0
314696,0.0
314697,0.0
314698,0.0
314699,0.0
314700,5.0
314701,0.0
314702,93.0
314703,0.0
314704,0.0
314705,0.0
314706,0.0
314707,0.0
314708,0.0
314709,33.0
314710,0.0
314711,0.0
314712,0.0
314713,0.0
314714,0.0
314715,0.0
314716,0.0
314717,6.0
314718,0.0
314719,0.0
314720,19.0
314721,11.0
314722,18.0
314723,0.0
314724,0.0
314725,7.0
314726,0.0
314727,0.0
314728,0.0
314729,0.0
314730,0.0
314731,0.0
314732,0.0
314733,0.0
314734,0.0
314735,0.0
314736,0.0
314737,2.0
314738,0.0
314739,0.0
314740,0.0
314741,0.0
314742,31.0
314743,0.0
314744,2.0
314745,5.0
314746,0.0
314747,7.0
314748,0.0
314749,0.0
314750,0.0
314751,0.0
314752,0.0
314753,2.0
314754,0.0
314755,32.0
314756,0.0
314757,6.0
314758,0.0
314759,7.0
314760,10.0
314761,40.0
314762,2.0
314763,0.0
314764,130.0
314765,10.0
314766,0.0
314767,0.0
314768,0.0
314769,0.0
314770,78.0
314771,0.0
314772,0.0
314773,0.0
314774,0.0
314775,0.0
314776,0.0
314777,0.0
314778,0.0
314779,0.0
314780,0.0
314781,0.0
314782,0.0
314783,0.0
314784,54.0
314785,21.0
314786,0.0
314787,0.0
314788,0.0
314789,26.0
314790,18.0
314791,69.0
314792,0.0
314793,0.0
314794,0.0
314795,2.0
314796,0.0
314797,40.0
314798,0.0
314799,25.0
314800,0.0
314801,0.0
314802,3.0
314803,0.0
314804,0.0
314805,0.0
314806,0.0
314807,17.0
314808,0.0
314809,21.0
314810,0.0
314811,0.0
314812,0.0
314813,0.0
314814,0.0
314815,0.0
314816,0.0
314817,0.0
314818,0.0
314819,56.0
314820,0.0
314821,0.0
314822,0.0
314823,0.0
314824,0.0
314825,0.0
314826,17.0
314827,0.0
314828,0.0
314829,39.0
314830,0.0
314831,0.0
314832,0.0
314833,0.0
314834,0.0
314835,0.0
314836,49.0
314837,0.0
314838,0.0
314839,82.0
314840,1.0
314841,0.0
314842,0.0
314843,0.0
314844,0.0
314845,0.0
314846,34.0
314847,0.0
314848,0.0
314849,0.0
314850,12.0
314851,0.0
314852,7.0
314853,2.0
314854,2.0
314855,31.0
314856,2.0
314857,76.0
314858,0.0
314859,0.0
314860,0.0
314861,0.0
314862,0.0
314863,152.0
314864,17.0
314865,0.0
314866,9.0
314867,5.0
314868,2.0
314869,9.0
314870,66.0
314871,0.0
314872,0.0
314873,0.0
314874,0.0
314875,0.0
314876,0.0
314877,29.0
314878,0.0
314879,0.0
314880,38.0
314881,228.0
314882,0.0
314883,0.0
314884,2.0
314885,86.0
314886,55.0
314887,0.0
314888,0.0
314889,0.0
314890,0.0
314891,0.0
314892,0.0
314893,0.0
314894,0.0
314895,0.0
314896,20.0
314897,0.0
314898,0.0
314899,46.0
314900,0.0
314901,0.0
314902,0.0
314903,0.0
314904,82.0
314905,159.0
314906,11.0
314907,0.0
314908,0.0
314909,0.0
314910,0.0
314911,4.0
314912,0.0
314913,40.0
314914,8.0
314915,6.0
314916,0.0
314917,0.0
314918,0.0
314919,0.0
314920,0.0
314921,5.0
314922,0.0
314923,0.0
314924,3.0
314925,0.0
314926,6.0
314927,0.0
314928,0.0
314929,0.0
314930,0.0
314931,0.0
314932,0.0
314933,0.0
314934,0.0
314935,14.0
314936,0.0
314937,0.0
314938,13.0
314939,0.0
314940,0.0
314941,0.0
314942,0.0
314943,0.0
314944,0.0
314945,0.0
314946,0.0
314947,0.0
314948,7.0
314949,0.0
314950,0.0
314951,0.0
314952,34.0
314953,0.0
314954,0.0
314955,0.0
314956,0.0
314957,101.0
314958,0.0
314959,0.0
314960,0.0
314961,1.0
314962,20.0
314963,0.0
314964,0.0
314965,0.0
314966,0.0
314967,0.0
314968,0.0
314969,0.0
314970,0.0
314971,0.0
314972,0.0
314973,0.0
314974,0.0
314975,0.0
314976,0.0
314977,0.0
314978,0.0
314979,42.0
314980,37.0
314981,0.0
314982,7.0
314983,0.0
314984,15.0
314985,0.0
314986,0.0
314987,0.0
314988,5.0
314989,0.0
314990,0.0
314991,0.0
314992,28.0
314993,72.0
314994,17.0
314995,0.0
314996,0.0
314997,0.0
314998,0.0
314999,0.0
315000,0.0
315001,0.0
315002,0.0
315003,0.0
315004,0.0
315005,0.0
315006,203.0
315007,69.0
315008,2.0
315009,0.0
315010,0.0
315011,0.0
315012,0.0
315013,220.0
315014,0.0
315015,0.0
315016,0.0
315017,70.0
315018,16.0
315019,0.0
315020,0.0
315021,0.0
315022,0.0
315023,0.0
315024,0.0
315025,4.0
315026,5.0
315027,0.0
315028,0.0
315029,0.0
315030,0.0
315031,5.0
315032,18.0
315033,16.0
315034,22.0
315035,0.0
315036,6.0
315037,100.0
315038,0.0
315039,0.0
315040,0.0
315041,0.0
315042,0.0
315043,0.0
315044,22.0
315045,0.0
315046,46.0
315047,113.0
315048,0.0
315049,0.0
315050,0.0
315051,0.0
315052,0.0
315053,0.0
315054,0.0
315055,0.0
315056,4.0
315057,47.0
315058,15.0
315059,0.0
315060,0.0
315061,0.0
315062,33.0
315063,10.0
315064,124.0
315065,37.0
315066,0.0
315067,5.0
315068,180.0
315069,38.0
315070,0.0
315071,0.0
315072,0.0
315073,62.0
315074,12.0
315075,0.0
315076,0.0
315077,0.0
315078,28.0
315079,44.0
315080,0.0
315081,10.0
315082,0.0
315083,0.0
315084,22.0
315085,0.0
315086,0.0
315087,43.0
315088,7.0
315089,0.0
315090,0.0
315091,0.0
315092,0.0
315093,110.0
315094,0.0
315095,74.0
315096,61.0
315097,0.0
315098,33.0
315099,0.0
315100,0.0
315101,11.0
315102,97.0
315103,0.0
315104,0.0
315105,0.0
315106,0.0
315107,126.0
315108,0.0
315109,0.0
315110,0.0
315111,0.0
315112,8.0
315113,0.0
315114,65.0
315115,0.0
315116,109.0
315117,0.0
315118,0.0
315119,12.0
315120,4.0
315121,3.0
315122,1.0
315123,0.0
315124,0.0
315125,0.0
315126,0.0
315127,0.0
315128,0.0
315129,5.0
315130,0.0
315131,0.0
315132,0.0
315133,0.0
315134,0.0
315135,0.0
315136,0.0
315137,0.0
315138,0.0
315139,0.0
315140,0.0
315141,0.0
315142,5.0
315143,0.0
315144,7.0
315145,30.0
315146,21.0
315147,0.0
315148,17.0
315149,0.0
315150,10.0
315151,53.0
315152,0.0
315153,0.0
315154,21.0
315155,0.0
315156,1.0
315157,0.0
315158,0.0
315159,0.0
315160,0.0
315161,152.0
315162,0.0
315163,0.0
315164,0.0
315165,0.0
315166,160.0
315167,10.0
315168,0.0
315169,0.0
315170,0.0
315171,0.0
315172,0.0
315173,50.0
315174,137.0
315175,0.0
315176,0.0
315177,15.0
315178,48.0
315179,0.0
315180,0.0
315181,0.0
315182,0.0
315183,0.0
315184,0.0
315185,34.0
315186,0.0
315187,0.0
315188,0.0
315189,0.0
315190,0.0
315191,0.0
315192,63.0
315193,0.0
315194,0.0
315195,0.0
315196,0.0
315197,0.0
315198,3.0
315199,0.0
315200,0.0
315201,160.0
315202,148.0
315203,0.0
315204,4.0
315205,13.0
315206,24.0
315207,10.0
315208,20.0
315209,0.0
315210,41.0
315211,0.0
315212,24.0
315213,0.0
315214,186.0
315215,42.0
315216,0.0
315217,0.0
315218,0.0
315219,0.0
315220,0.0
315221,0.0
315222,0.0
315223,0.0
315224,27.0
315225,115.0
315226,0.0
315227,0.0
315228,4.0
315229,106.0
315230,0.0
315231,0.0
315232,0.0
315233,0.0
315234,11.0
315235,0.0
315236,0.0
315237,0.0
315238,0.0
315239,6.0
315240,0.0
315241,17.0
315242,0.0
315243,0.0
315244,32.0
315245,0.0
315246,0.0
315247,3.0
315248,0.0
315249,0.0
315250,0.0
315251,0.0
315252,0.0
315253,0.0
315254,14.0
315255,46.0
315256,17.0
315257,28.0
315258,2.0
315259,154.0
315260,0.0
315261,0.0
315262,0.0
315263,0.0
315264,73.0
315265,95.0
315266,0.0
315267,3.0
315268,40.0
315269,12.0
315270,0.0
315271,49.0
315272,0.0
315273,0.0
315274,0.0
315275,3.0
315276,60.0
315277,18.0
315278,0.0
315279,0.0
315280,0.0
315281,0.0
315282,36.0
315283,0.0
315284,0.0
315285,171.0
315286,81.0
315287,0.0
315288,0.0
315289,0.0
315290,0.0
315291,0.0
315292,0.0
315293,0.0
315294,22.0
315295,0.0
315296,0.0
315297,24.0
315298,0.0
315299,0.0
315300,0.0
315301,0.0
315302,0.0
315303,77.0
315304,23.0
315305,70.0
315306,0.0
315307,0.0
315308,0.0
315309,0.0
315310,15.0
315311,0.0
315312,14.0
315313,0.0
315314,0.0
315315,0.0
315316,124.0
315317,64.0
315318,0.0
315319,0.0
315320,0.0
315321,0.0
315322,20.0
315323,0.0
315324,0.0
315325,31.0
315326,181.0
315327,0.0
315328,0.0
315329,22.0
315330,19.0
315331,13.0
315332,420.0
315333,3.0
315334,0.0
315335,0.0
315336,0.0
315337,1.0
315338,0.0
315339,0.0
315340,0.0
315341,3.0
315342,9.0
315343,0.0
315344,0.0
315345,0.0
315346,0.0
315347,0.0
315348,0.0
315349,0.0
315350,0.0
315351,0.0
315352,0.0
315353,0.0
315354,0.0
315355,0.0
315356,0.0
315357,140.0
315358,0.0
315359,27.0
315360,7.0
315361,0.0
315362,0.0
315363,0.0
315364,0.0
315365,0.0
315366,0.0
315367,0.0
315368,0.0
315369,0.0
315370,0.0
315371,31.0
315372,0.0
315373,0.0
315374,0.0
315375,34.0
315376,0.0
315377,0.0
315378,0.0
315379,7.0
315380,0.0
315381,0.0
315382,1.0
315383,0.0
315384,12.0
315385,3.0
315386,0.0
315387,2.0
315388,2.0
315389,0.0
315390,27.0
315391,0.0
315392,0.0
315393,0.0
315394,0.0
315395,0.0
315396,0.0
315397,3.0
315398,30.0
315399,0.0
315400,165.0
315401,0.0
315402,0.0
315403,35.0
315404,0.0
315405,20.0
315406,0.0
315407,10.0
315408,1.0
315409,0.0
315410,0.0
315411,3.0
315412,30.0
315413,76.0
315414,123.0
315415,22.0
315416,0.0
315417,0.0
315418,0.0
315419,0.0
315420,0.0
315421,2.0
315422,27.0
315423,5.0
315424,0.0
315425,0.0
315426,0.0
315427,0.0
315428,20.0
315429,47.0
315430,0.0
315431,0.0
315432,0.0
315433,0.0
315434,6.0
315435,0.0
315436,30.0
315437,77.0
315438,0.0
315439,0.0
315440,0.0
315441,17.0
315442,0.0
315443,0.0
315444,1.0
315445,40.0
315446,0.0
315447,0.0
315448,0.0
315449,0.0
315450,54.0
315451,0.0
315452,0.0
315453,120.0
315454,0.0
315455,0.0
315456,0.0
315457,0.0
315458,0.0
315459,0.0
315460,0.0
315461,0.0
315462,0.0
315463,0.0
315464,11.0
315465,9.0
315466,0.0
315467,0.0
315468,6.0
315469,0.0
315470,0.0
315471,0.0
315472,0.0
315473,0.0
315474,0.0
315475,190.0
315476,110.0
315477,0.0
315478,0.0
315479,195.0
315480,0.0
315481,0.0
315482,0.0
315483,0.0
315484,0.0
315485,0.0
315486,0.0
315487,75.0
315488,60.0
315489,48.0
315490,0.0
315491,0.0
315492,0.0
315493,0.0
315494,0.0
315495,0.0
315496,0.0
315497,43.0
315498,24.0
315499,0.0
315500,50.0
315501,185.0
315502,30.0
315503,0.0
315504,0.0
315505,0.0
315506,0.0
315507,13.0
315508,75.0
315509,0.0
315510,0.0
315511,0.0
315512,0.0
315513,0.0
315514,22.0
315515,0.0
315516,0.0
315517,0.0
315518,0.0
315519,0.0
315520,0.0
315521,0.0
315522,0.0
315523,9.0
315524,0.0
315525,0.0
315526,0.0
315527,50.0
315528,3.0
315529,9.0
315530,0.0
315531,57.0
315532,2.0
315533,47.0
315534,0.0
315535,0.0
315536,38.0
315537,10.0
315538,18.0
315539,40.0
315540,0.0
315541,1.0
315542,20.0
315543,0.0
315544,0.0
315545,2.0
315546,0.0
315547,0.0
315548,0.0
315549,0.0
315550,0.0
315551,0.0
315552,0.0
315553,0.0
315554,14.0
315555,0.0
315556,0.0
315557,0.0
315558,0.0
315559,0.0
315560,0.0
315561,0.0
315562,0.0
315563,0.0
315564,11.0
315565,0.0
315566,0.0
315567,75.0
315568,21.0
315569,0.0
315570,0.0
315571,86.0
315572,0.0
315573,0.0
315574,0.0
315575,0.0
315576,15.0
315577,0.0
315578,8.0
315579,57.0
315580,0.0
315581,0.0
315582,0.0
315583,0.0
315584,14.0
315585,3.0
315586,0.0
315587,0.0
315588,0.0
315589,0.0
315590,20.0
315591,0.0
315592,0.0
315593,100.0
315594,0.0
315595,0.0
315596,0.0
315597,26.0
315598,0.0
315599,0.0
315600,0.0
315601,0.0
315602,0.0
315603,0.0
315604,45.0
315605,2.0
315606,0.0
315607,0.0
315608,0.0
315609,0.0
315610,0.0
315611,0.0
315612,4.0
315613,22.0
315614,90.0
315615,128.0
315616,0.0
315617,0.0
315618,0.0
315619,0.0
315620,0.0
315621,0.0
315622,0.0
315623,0.0
315624,4.0
315625,310.0
315626,0.0
315627,0.0
315628,0.0
315629,34.0
315630,0.0
315631,0.0
315632,0.0
315633,0.0
315634,0.0
315635,0.0
315636,0.0
315637,0.0
315638,0.0
315639,0.0
315640,0.0
315641,11.0
315642,116.0
315643,0.0
315644,0.0
315645,29.0
315646,8.0
315647,0.0
315648,3.0
315649,14.0
315650,0.0
315651,7.0
315652,0.0
315653,0.0
315654,0.0
315655,0.0
315656,0.0
315657,5.0
315658,3.0
315659,8.0
315660,0.0
315661,0.0
315662,0.0
315663,0.0
315664,2.0
315665,11.0
315666,0.0
315667,25.0
315668,92.0
315669,0.0
315670,0.0
315671,0.0
315672,0.0
315673,0.0
315674,0.0
315675,0.0
315676,0.0
315677,0.0
315678,0.0
315679,0.0
315680,7.0
315681,83.0
315682,0.0
315683,0.0
315684,0.0
315685,0.0
315686,0.0
315687,120.0
315688,0.0
315689,0.0
315690,0.0
315691,0.0
315692,9.0
315693,0.0
315694,63.0
315695,29.0
315696,0.0
315697,0.0
315698,8.0
315699,0.0
315700,32.0
315701,12.0
315702,0.0
315703,63.0
315704,0.0
315705,2.0
315706,0.0
315707,0.0
315708,23.0
315709,0.0
315710,0.0
315711,0.0
315712,0.0
315713,165.0
315714,100.0
315715,15.0
315716,0.0
315717,0.0
315718,0.0
315719,0.0
315720,0.0
315721,0.0
315722,0.0
315723,7.0
315724,0.0
315725,0.0
315726,0.0
315727,0.0
315728,0.0
315729,29.0
315730,27.0
315731,0.0
315732,0.0
315733,0.0
315734,150.0
315735,0.0
315736,7.0
315737,0.0
315738,0.0
315739,0.0
315740,4.0
315741,0.0
315742,0.0
315743,0.0
315744,47.0
315745,0.0
315746,0.0
315747,0.0
315748,87.0
315749,0.0
315750,0.0
315751,0.0
315752,0.0
315753,0.0
315754,0.0
315755,0.0
315756,95.0
315757,0.0
315758,0.0
315759,54.0
315760,0.0
315761,0.0
315762,0.0
315763,0.0
315764,0.0
315765,0.0
315766,0.0
315767,0.0
315768,0.0
315769,0.0
315770,0.0
315771,41.0
315772,0.0
315773,0.0
315774,0.0
315775,0.0
315776,121.0
315777,0.0
315778,0.0
315779,0.0
315780,57.0
315781,85.0
315782,0.0
315783,0.0
315784,0.0
315785,0.0
315786,38.0
315787,0.0
315788,0.0
315789,0.0
315790,0.0
315791,0.0
315792,0.0
315793,0.0
315794,0.0
315795,0.0
315796,0.0
315797,0.0
315798,0.0
315799,9.0
315800,0.0
315801,3.0
315802,82.0
315803,25.0
315804,0.0
315805,8.0
315806,60.0
315807,6.0
315808,6.0
315809,113.0
315810,10.0
315811,4.0
315812,0.0
315813,0.0
315814,0.0
315815,70.0
315816,46.0
315817,5.0
315818,0.0
315819,0.0
315820,0.0
315821,0.0
315822,0.0
315823,0.0
315824,15.0
315825,5.0
315826,0.0
315827,40.0
315828,0.0
315829,0.0
315830,5.0
315831,0.0
315832,3.0
315833,95.0
315834,140.0
315835,30.0
315836,8.0
315837,0.0
315838,70.0
315839,0.0
315840,0.0
315841,0.0
315842,0.0
315843,0.0
315844,0.0
315845,0.0
315846,0.0
315847,0.0
315848,0.0
315849,0.0
315850,0.0
315851,0.0
315852,0.0
315853,0.0
315854,12.0
315855,0.0
315856,35.0
315857,0.0
315858,0.0
315859,0.0
315860,0.0
315861,0.0
315862,9.0
315863,0.0
315864,0.0
315865,0.0
315866,0.0
315867,0.0
315868,2.0
315869,6.0
315870,5.0
315871,4.0
315872,0.0
315873,0.0
315874,0.0
315875,1.0
315876,35.0
315877,3.0
315878,51.0
315879,45.0
315880,0.0
315881,0.0
315882,0.0
315883,0.0
315884,0.0
315885,0.0
315886,0.0
315887,0.0
315888,0.0
315889,0.0
315890,0.0
315891,0.0
315892,0.0
315893,0.0
315894,0.0
315895,0.0
315896,0.0
315897,3.0
315898,0.0
315899,0.0
315900,0.0
315901,0.0
315902,10.0
315903,0.0
315904,0.0
315905,0.0
315906,0.0
315907,0.0
315908,0.0
315909,0.0
315910,21.0
315911,0.0
315912,0.0
315913,0.0
315914,0.0
315915,13.0
315916,0.0
315917,0.0
315918,0.0
315919,0.0
315920,0.0
315921,0.0
315922,4.0
315923,0.0
315924,0.0
315925,40.0
315926,0.0
315927,0.0
315928,0.0
315929,21.0
315930,202.0
315931,43.0
315932,8.0
315933,0.0
315934,0.0
315935,0.0
315936,0.0
315937,0.0
315938,0.0
315939,0.0
315940,0.0
315941,0.0
315942,0.0
315943,0.0
315944,0.0
315945,0.0
315946,6.0
315947,240.0
315948,35.0
315949,5.0
315950,0.0
315951,0.0
315952,2.0
315953,0.0
315954,0.0
315955,0.0
315956,0.0
315957,0.0
315958,80.0
315959,0.0
315960,0.0
315961,30.0
315962,0.0
315963,0.0
315964,0.0
315965,0.0
315966,0.0
315967,0.0
315968,0.0
315969,28.0
315970,0.0
315971,0.0
315972,0.0
315973,0.0
315974,14.0
315975,106.0
315976,430.0
315977,90.0
315978,0.0
315979,0.0
315980,0.0
315981,0.0
315982,0.0
315983,0.0
315984,89.0
315985,0.0
315986,6.0
315987,85.0
315988,0.0
315989,0.0
315990,0.0
315991,5.0
315992,5.0
315993,0.0
315994,0.0
315995,0.0
315996,0.0
315997,0.0
315998,0.0
315999,0.0
316000,0.0
316001,0.0
316002,76.0
316003,0.0
316004,0.0
316005,0.0
316006,0.0
316007,0.0
316008,7.0
316009,61.0
316010,0.0
316011,0.0
316012,0.0
316013,0.0
316014,260.0
316015,45.0
316016,25.0
316017,0.0
316018,0.0
316019,0.0
316020,0.0
316021,0.0
316022,42.0
316023,147.0
316024,0.0
316025,0.0
316026,14.0
316027,1.0
316028,4.0
316029,0.0
316030,0.0
316031,0.0
316032,10.0
316033,0.0
316034,0.0
316035,0.0
316036,0.0
316037,0.0
316038,98.0
316039,2.0
316040,0.0
316041,0.0
316042,0.0
316043,0.0
316044,0.0
316045,0.0
316046,0.0
316047,0.0
316048,39.0
316049,18.0
316050,0.0
316051,0.0
316052,0.0
316053,0.0
316054,16.0
316055,0.0
316056,85.0
316057,0.0
316058,0.0
316059,0.0
316060,0.0
316061,0.0
316062,0.0
316063,0.0
316064,0.0
316065,0.0
316066,0.0
316067,6.0
316068,110.0
316069,0.0
316070,0.0
316071,0.0
316072,5.0
316073,0.0
316074,0.0
316075,0.0
316076,70.0
316077,10.0
316078,17.0
316079,0.0
316080,0.0
316081,0.0
316082,0.0
316083,5.0
316084,2.0
316085,13.0
316086,0.0
316087,35.0
316088,6.0
316089,3.0
316090,0.0
316091,0.0
316092,0.0
316093,0.0
316094,0.0
316095,0.0
316096,38.0
316097,26.0
316098,0.0
316099,0.0
316100,0.0
316101,0.0
316102,0.0
316103,0.0
316104,0.0
316105,0.0
316106,0.0
316107,0.0
316108,0.0
316109,0.0
316110,0.0
316111,0.0
316112,0.0
316113,0.0
316114,0.0
316115,30.0
316116,0.0
316117,0.0
316118,0.0
316119,0.0
316120,0.0
316121,0.0
316122,0.0
316123,0.0
316124,0.0
316125,0.0
316126,10.0
316127,0.0
316128,0.0
316129,0.0
316130,0.0
316131,0.0
316132,0.0
316133,0.0
316134,0.0
316135,0.0
316136,0.0
316137,0.0
316138,0.0
316139,0.0
316140,0.0
316141,0.0
316142,0.0
316143,0.0
316144,0.0
316145,0.0
316146,0.0
316147,60.0
316148,0.0
316149,0.0
316150,0.0
316151,25.0
316152,40.0
316153,0.0
316154,0.0
316155,0.0
316156,0.0
316157,0.0
316158,7.0
316159,0.0
316160,0.0
316161,4.0
316162,0.0
316163,0.0
316164,0.0
316165,0.0
316166,2.0
316167,133.0
316168,2.0
316169,5.0
316170,0.0
316171,0.0
316172,0.0
316173,0.0
316174,0.0
316175,82.0
316176,61.0
316177,17.0
316178,0.0
316179,0.0
316180,0.0
316181,0.0
316182,0.0
316183,55.0
316184,5.0
316185,0.0
316186,110.0
316187,202.0
316188,801.0
316189,25.0
316190,15.0
316191,0.0
316192,0.0
316193,41.0
316194,0.0
316195,26.0
316196,0.0
316197,0.0
316198,0.0
316199,0.0
316200,2.0
316201,0.0
316202,0.0
316203,0.0
316204,0.0
316205,0.0
316206,20.0
316207,86.0
316208,119.0
316209,0.0
316210,0.0
316211,320.0
316212,135.0
316213,5.0
316214,28.0
316215,20.0
316216,0.0
316217,0.0
316218,0.0
316219,30.0
316220,0.0
316221,0.0
316222,4.0
316223,0.0
316224,0.0
316225,28.0
316226,0.0
316227,30.0
316228,95.0
316229,200.0
316230,228.0
316231,11.0
316232,0.0
316233,10.0
316234,103.0
316235,0.0
316236,0.0
316237,0.0
316238,0.0
316239,2.0
316240,32.0
316241,0.0
316242,0.0
